meteorite_id,name,mass_g,severity_score
30211,yamato 86705,202.69,2.0
30212,yamato 86706,42.03,1.0
30213,yamato 86707,10.51,1.0
30214,yamato 86708,118.12,2.0
30215,yamato 86709,3.08,1.0
30216,yamato 86710,20.2,1.0
30217,yamato 86711,37.05,1.0
30218,yamato 86712,723.55,2.0
30219,yamato 86713,18.37,1.0
30220,yamato 86714,11.38,1.0
30221,yamato 86715,31.75,1.0
30222,yamato 86716,1.61,1.0
30223,yamato 86717,14.73,1.0
30224,yamato 86718,95.55,1.0
30225,yamato 86719,68.64,1.0
30226,yamato 86720,858.71,2.0
30227,yamato 86721,1.74,1.0
30228,yamato 86722,79.04,1.0
30229,yamato 86723,2.57,1.0
30230,yamato 86724,1.54,1.0
30231,yamato 86725,3.97,1.0
30232,yamato 86726,8.71,1.0
30233,yamato 86727,1.43,1.0
30234,yamato 86728,2.56,1.0
30235,yamato 86729,11.14,1.0
30236,yamato 86730,6.54,1.0
30237,yamato 86731,4.43,1.0
30238,yamato 86732,4.63,1.0
30239,yamato 86733,3.07,1.0
30240,yamato 86734,4.13,1.0
30241,yamato 86735,1.82,1.0
30242,yamato 86736,3.09,1.0
30243,yamato 86737,2.81,1.0
30244,yamato 86738,1.75,1.0
30245,yamato 86739,3.42,1.0
30246,yamato 86740,1.94,1.0
30247,yamato 86741,5.89,1.0
30248,yamato 86742,66.91,1.0
30249,yamato 86743,13.5,1.0
30250,yamato 86744,1.58,1.0
30251,yamato 86745,11.8,1.0
30252,yamato 86746,6.37,1.0
30253,yamato 86747,3.63,1.0
30254,yamato 86748,595.24,2.0
30255,yamato 86749,21.24,1.0
30256,yamato 86750,3.99,1.0
30257,yamato 86751,197.26,2.0
30258,yamato 86752,10.27,1.0
30259,yamato 86753,7.51,1.0
30260,yamato 86754,136.31,2.0
30261,yamato 86755,11.04,1.0
30262,yamato 86756,26.93,1.0
30264,yamato 86758,3.45,1.0
30265,yamato 86759,9.21,1.0
30266,yamato 86760,7.17,1.0
30267,yamato 86761,5.57,1.0
30268,yamato 86762,27.34,1.0
30269,yamato 86763,10.42,1.0
30273,yamato 86767,2.86,1.0
30276,yamato 86770,94.89,1.0
30277,yamato 86771,38.31,1.0
30278,yamato 86772,81.0,1.0
30279,yamato 86773,28.35,1.0
30282,yamato 86776,396.76,2.0
30283,yamato 86777,80.48,1.0
30285,yamato 86779,15.92,1.0
30293,yamato 86787,4771.0,3.0
30295,yamato 86789,340.36,2.0
30301,yamato 86795,9.07,1.0
30302,yamato 86796,6140.0,3.0
30314,yamato 86808,16.44,1.0
30316,yamato 86810,55.44,1.0
36626,yamato 87262,68.97,1.0
30322,yamato 9202,3.0,1.0
30324,yamato 9401,42.97,1.0
30325,yamato 9402,13.89,1.0
30326,yamato 9403,263.13,2.0
30327,yamato 9404,6.75,1.0
30328,yamato 9405,4.83,1.0
30329,yamato 9406,2.55,1.0
30330,yamato 9407,9.16,1.0
30331,yamato 9408,6.99,1.0
30332,yamato 9409,2.89,1.0
30333,yamato 9410,1.53,1.0
30334,yamato 9411,1.84,1.0
30335,yamato 9412,1.83,1.0
30336,yamato 9413,0.84,1.0
30337,yamato 9414,2.94,1.0
30338,yamato 9415,0.75,1.0
30339,yamato 9416,2.9,1.0
36629,yamato 980003,307.13,2.0
36631,yamato 980005,23.779,1.0
36632,yamato 980006,7.4,1.0
36636,yamato 980010,10.223,1.0
36637,yamato 980011,9.217,1.0
36641,yamato 980015,46.822,1.0
36642,yamato 980016,6.704,1.0
36646,yamato 980020,42.804,1.0
36647,yamato 980021,38.42,1.0
36648,yamato 980022,14.937,1.0
36651,yamato 980025,69.24,1.0
36652,yamato 980026,1054.0,3.0
36653,yamato 980027,26.12,1.0
36654,yamato 980028,42.089,1.0
36655,yamato 980029,30.222,1.0
36662,yamato 980036,5.454,1.0
36667,yamato 980041,6.443,1.0
36668,yamato 980042,12.214,1.0
36670,yamato 980044,16.091,1.0
36674,yamato 980048,164.09,2.0
36675,yamato 980049,288.06,2.0
36676,yamato 980050,20.842,1.0
36677,yamato 980051,38.483,1.0
36678,yamato 980052,426.95,2.0
36679,yamato 980053,260.31,2.0
36680,yamato 980054,58.072,1.0
36681,yamato 980055,67.33,1.0
36682,yamato 980056,16.952,1.0
36683,yamato 980057,15.272,1.0
36685,yamato 980059,17.42,1.0
36687,yamato 980061,9.088,1.0
36688,yamato 980062,15.426,1.0
36689,yamato 980063,9.906,1.0
36690,yamato 980064,15.548,1.0
36692,yamato 980066,55.873,1.0
36694,yamato 980068,34.396,1.0
36696,yamato 980070,6.023,1.0
36697,yamato 980071,1.357,1.0
36698,yamato 980072,11.55,1.0
36699,yamato 980073,72.34,1.0
36700,yamato 980074,17.625,1.0
36701,yamato 980075,12.572,1.0
36704,yamato 980078,21.346,1.0
36705,yamato 980079,1840.0,3.0
36711,yamato 980085,13.614,1.0
36712,yamato 980086,8.424,1.0
36713,yamato 980087,3.687,1.0
37820,yamato 981198,5.03,1.0
36714,yamato 980088,6.513,1.0
36716,yamato 980090,0.967,1.0
36717,yamato 980091,5.375,1.0
36718,yamato 980092,1.218,1.0
36719,yamato 980093,29.645,1.0
36720,yamato 980094,10.106,1.0
36721,yamato 980095,4.129,1.0
36722,yamato 980096,19.052,1.0
36723,yamato 980097,2.517,1.0
36724,yamato 980098,0.885,1.0
37822,yamato 981200,12.23,1.0
36757,yamato 980131,17.295,1.0
36758,yamato 980132,383.46,2.0
36759,yamato 980133,9.47,1.0
36760,yamato 980134,12.206,1.0
36761,yamato 980135,182.8,2.0
36762,yamato 980136,18.82,1.0
36765,yamato 980139,207.184,2.0
36766,yamato 980140,387.21,2.0
36768,yamato 980142,44.762,1.0
36769,yamato 980143,48.79,1.0
36770,yamato 980144,39.179,1.0
36771,yamato 980145,74.84999999999998,1.0
36772,yamato 980146,78.13,1.0
36773,yamato 980147,7.653,1.0
36774,yamato 980148,2.953,1.0
36775,yamato 980149,1.252,1.0
36776,yamato 980150,0.557,1.0
36779,yamato 980153,17.453,1.0
36781,yamato 980155,60.09,1.0
36782,yamato 980156,105.35,2.0
36783,yamato 980157,844.88,2.0
36785,yamato 980159,8.247,1.0
36786,yamato 980160,110.32,2.0
36787,yamato 980161,6.491,1.0
36788,yamato 980162,7.431,1.0
36789,yamato 980163,145.87,2.0
36790,yamato 980164,115.28,2.0
37824,yamato 981202,95.46,1.0
36791,yamato 980165,16.985,1.0
36792,yamato 980166,10.135,1.0
36795,yamato 980169,651.58,2.0
36796,yamato 980170,6.888,1.0
36797,yamato 980171,717.77,2.0
36798,yamato 980172,480.63,2.0
36799,yamato 980173,9.441,1.0
36800,yamato 980174,16.267,1.0
36801,yamato 980175,4.822,1.0
36804,yamato 980178,7.289,1.0
36805,yamato 980179,43.969,1.0
36806,yamato 980180,23.621,1.0
36807,yamato 980181,9.126,1.0
36808,yamato 980182,21.927,1.0
36809,yamato 980183,9.507,1.0
36812,yamato 980186,8.672,1.0
36817,yamato 980191,17.133,1.0
36818,yamato 980192,10.956,1.0
36819,yamato 980193,9.947,1.0
36820,yamato 980194,322.68,2.0
36822,yamato 980196,13.054,1.0
36827,yamato 980201,5.316,1.0
36828,yamato 980202,7.143,1.0
36830,yamato 980204,7.117,1.0
36834,yamato 980208,98.88,1.0
36835,yamato 980209,16.43,1.0
36837,yamato 980211,36.923,1.0
37826,yamato 981204,7.75,1.0
36840,yamato 980214,106.61,2.0
36841,yamato 980215,10.527,1.0
36845,yamato 980219,34.599,1.0
36846,yamato 980220,27.419,1.0
36849,yamato 980223,116.21,2.0
36853,yamato 980227,20.521,1.0
36856,yamato 980230,5.054,1.0
36857,yamato 980231,6.755,1.0
36858,yamato 980232,6.883,1.0
36861,yamato 980235,7.83,1.0
36863,yamato 980237,7.233,1.0
36865,yamato 980239,8.206,1.0
36868,yamato 980242,6.72,1.0
36871,yamato 980245,7.059,1.0
36872,yamato 980246,129.64,2.0
36873,yamato 980247,16.041,1.0
36876,yamato 980250,31.237,1.0
36878,yamato 980252,25.891,1.0
36879,yamato 980253,13.061,1.0
36880,yamato 980254,7.984,1.0
36881,yamato 980255,100.69,2.0
36884,yamato 980258,5.528,1.0
36885,yamato 980259,15.79,1.0
36889,yamato 980263,7.06,1.0
36895,yamato 980269,22.296,1.0
36896,yamato 980270,137.91,2.0
36898,yamato 980272,8.02,1.0
37829,yamato 981207,5.8,1.0
36901,yamato 980275,114.25,2.0
36902,yamato 980276,31.036,1.0
36904,yamato 980278,15.178,1.0
36905,yamato 980279,13.939,1.0
36907,yamato 980281,8.433,1.0
36908,yamato 980282,17.72,1.0
36909,yamato 980283,370.6,2.0
36910,yamato 980284,80.84,1.0
36913,yamato 980287,5.756,1.0
36919,yamato 980293,9.091,1.0
36922,yamato 980296,11.155,1.0
36923,yamato 980297,61.5,1.0
36924,yamato 980298,21.981,1.0
36925,yamato 980299,14.664,1.0
36927,yamato 980301,5.802,1.0
36928,yamato 980302,6.139,1.0
36931,yamato 980305,149.08,2.0
36933,yamato 980307,60.94,1.0
36934,yamato 980308,137.13,2.0
36936,yamato 980310,17.185,1.0
36942,yamato 980316,30.277,1.0
30340,yamato 980318,166.81,2.0
36944,yamato 980319,77.73999999999998,1.0
36945,yamato 980320,19.027,1.0
36946,yamato 980321,65.14,1.0
36949,yamato 980324,14.484,1.0
36950,yamato 980325,19.951,1.0
36951,yamato 980326,4.455,1.0
36952,yamato 980327,9.918,1.0
36953,yamato 980328,12.311,1.0
36955,yamato 980330,65.97,1.0
36956,yamato 980331,39.245,1.0
36963,yamato 980338,11.753,1.0
36965,yamato 980340,54.186,1.0
36966,yamato 980341,27.364,1.0
36967,yamato 980342,10.267,1.0
36973,yamato 980348,21.004,1.0
36975,yamato 980350,46.427,1.0
36977,yamato 980352,69.25,1.0
36978,yamato 980353,151.27,2.0
36979,yamato 980354,5.712,1.0
36980,yamato 980355,9.132,1.0
36981,yamato 980356,40.298,1.0
36982,yamato 980357,13.845,1.0
36983,yamato 980358,15.018,1.0
36984,yamato 980359,84.34,1.0
36985,yamato 980360,75.69,1.0
36987,yamato 980362,103.45,2.0
36989,yamato 980364,13.372,1.0
36990,yamato 980365,5.344,1.0
36993,yamato 980368,21.942,1.0
36995,yamato 980370,10.168,1.0
36996,yamato 980371,23.13,1.0
37001,yamato 980376,68.76,1.0
37004,yamato 980379,27.701,1.0
37830,yamato 981208,24.32,1.0
37010,yamato 980385,10.352,1.0
37012,yamato 980387,18.029,1.0
37013,yamato 980388,10.651,1.0
37014,yamato 980389,22.446,1.0
37016,yamato 980391,18.512,1.0
37019,yamato 980394,558.52,2.0
37020,yamato 980395,20.833,1.0
37022,yamato 980397,5.079,1.0
37023,yamato 980398,14.107,1.0
37024,yamato 980399,5.335,1.0
37025,yamato 980400,35.995,1.0
37026,yamato 980401,15.005,1.0
37027,yamato 980402,716.83,2.0
37028,yamato 980403,31.322,1.0
37029,yamato 980404,10.181,1.0
37030,yamato 980405,8.486,1.0
37031,yamato 980406,4.975,1.0
37032,yamato 980407,25.618,1.0
37033,yamato 980408,16.43,1.0
37034,yamato 980409,13.997,1.0
37037,yamato 980412,200.94,2.0
37038,yamato 980413,108.57,2.0
37039,yamato 980414,21.05,1.0
37040,yamato 980415,6.228,1.0
37041,yamato 980416,2.701,1.0
37042,yamato 980417,0.33,1.0
37047,yamato 980422,13.786,1.0
37048,yamato 980423,32.267,1.0
37049,yamato 980424,71.23,1.0
37050,yamato 980425,8.752,1.0
37054,yamato 980429,10.04,1.0
37055,yamato 980430,17.005,1.0
37057,yamato 980432,786.54,2.0
32788,yamato 980433,1497.5,3.0
37060,yamato 980436,11.948,1.0
37062,yamato 980438,508.12,2.0
37063,yamato 980439,22.249,1.0
37064,yamato 980440,27.443,1.0
37070,yamato 980446,24.842,1.0
37072,yamato 980448,125.88,2.0
37073,yamato 980449,12.49,1.0
37075,yamato 980451,8.444,1.0
37076,yamato 980452,5.168,1.0
37077,yamato 980453,13.026,1.0
37080,yamato 980456,14.778,1.0
37081,yamato 980457,55.017,1.0
30341,yamato 980459,82.46,1.0
37083,yamato 980460,252.11,2.0
37084,yamato 980461,56.096,1.0
37085,yamato 980462,635.98,2.0
37086,yamato 980463,102.38,2.0
37087,yamato 980464,20.805,1.0
37088,yamato 980465,37.837,1.0
37089,yamato 980466,694.57,2.0
37091,yamato 980468,6.086,1.0
37092,yamato 980469,108.06,2.0
37093,yamato 980470,11.822,1.0
37095,yamato 980472,130.14,2.0
37096,yamato 980473,547.36,2.0
37097,yamato 980474,7.613,1.0
37098,yamato 980475,41.129,1.0
37100,yamato 980477,6.311,1.0
37101,yamato 980478,1413.8,3.0
37102,yamato 980479,7.38,1.0
37103,yamato 980480,8.099,1.0
37104,yamato 980481,63.95,1.0
37107,yamato 980484,6.145,1.0
37111,yamato 980488,12.499,1.0
37113,yamato 980490,21.232,1.0
37120,yamato 980497,8.713,1.0
37125,yamato 980502,22.102,1.0
37128,yamato 980505,41.11,1.0
37136,yamato 980513,32.861,1.0
37143,yamato 980520,6.004,1.0
37146,yamato 980523,136.93,2.0
37147,yamato 980524,24.301,1.0
37149,yamato 980526,10.831,1.0
37150,yamato 980527,10.353,1.0
37151,yamato 980528,12.636,1.0
37152,yamato 980529,5.749,1.0
37154,yamato 980531,6.784,1.0
37155,yamato 980532,19.592,1.0
37156,yamato 980533,5.803,1.0
37831,yamato 981209,16.58,1.0
37160,yamato 980537,12.35,1.0
37163,yamato 980540,16.766,1.0
37164,yamato 980541,18.474,1.0
37165,yamato 980542,15.19,1.0
37166,yamato 980543,12.55,1.0
37167,yamato 980544,35.574,1.0
37168,yamato 980545,5.035,1.0
37178,yamato 980555,5.86,1.0
37182,yamato 980559,51.752,1.0
37183,yamato 980560,14.043,1.0
37186,yamato 980563,6.633,1.0
37187,yamato 980564,10.076,1.0
37188,yamato 980565,17.977,1.0
37190,yamato 980567,5.942,1.0
37191,yamato 980568,30.212,1.0
37194,yamato 980571,15.911,1.0
37195,yamato 980572,16.355,1.0
37196,yamato 980573,8.338,1.0
37198,yamato 980575,10.168,1.0
37199,yamato 980576,57.25,1.0
37200,yamato 980577,16.499,1.0
37202,yamato 980579,12.549,1.0
37203,yamato 980580,14.633,1.0
37205,yamato 980582,9.105,1.0
37208,yamato 980585,15.76,1.0
37209,yamato 980586,13.517,1.0
37211,yamato 980588,43.365,1.0
37832,yamato 981210,26.57,1.0
37212,yamato 980589,17.551,1.0
37214,yamato 980591,15.517,1.0
37215,yamato 980592,79.23999999999998,1.0
37216,yamato 980593,10.913,1.0
37218,yamato 980595,17.8,1.0
37219,yamato 980596,5.919,1.0
37220,yamato 980597,53.273,1.0
37241,yamato 980618,9.201,1.0
37242,yamato 980619,21.515,1.0
37246,yamato 980623,5.094,1.0
37248,yamato 980625,17.055,1.0
37250,yamato 980627,57.246,1.0
37253,yamato 980630,50.904,1.0
37254,yamato 980631,45.029,1.0
37262,yamato 980639,20.616,1.0
37263,yamato 980640,39.364,1.0
37265,yamato 980642,7.564,1.0
37269,yamato 980646,559.7,2.0
37270,yamato 980647,165.75,2.0
37272,yamato 980649,20.392,1.0
37277,yamato 980654,23.119,1.0
37279,yamato 980656,10.145,1.0
37280,yamato 980657,16.683,1.0
37281,yamato 980658,11.148,1.0
37283,yamato 980660,12.397,1.0
37285,yamato 980662,54.0,1.0
37286,yamato 980663,119.4,2.0
37287,yamato 980664,73.81999999999998,1.0
37288,yamato 980665,74.77,1.0
37296,yamato 980673,7.859,1.0
37297,yamato 980674,44.732,1.0
37298,yamato 980675,7.191,1.0
37303,yamato 980680,7.123,1.0
37304,yamato 980681,5.629,1.0
37305,yamato 980682,7.942,1.0
37307,yamato 980684,5.765,1.0
37310,yamato 980687,11.451,1.0
37311,yamato 980688,6.899,1.0
37313,yamato 980690,10.701,1.0
37323,yamato 980700,21.251,1.0
37324,yamato 980701,18.402,1.0
37325,yamato 980702,92.99,1.0
37326,yamato 980703,30.59,1.0
37328,yamato 980705,5.793,1.0
37329,yamato 980706,14.459,1.0
37331,yamato 980708,5.046,1.0
37334,yamato 980711,5.638,1.0
37335,yamato 980712,22.972,1.0
37336,yamato 980713,5.576,1.0
37346,yamato 980723,26.494,1.0
37352,yamato 980729,9.191,1.0
37353,yamato 980730,11.624,1.0
37354,yamato 980731,6.039,1.0
37361,yamato 980738,68.99,1.0
37362,yamato 980739,40.705,1.0
37836,yamato 981214,17.82,1.0
37363,yamato 980740,44.827,1.0
37364,yamato 980741,16.807,1.0
37365,yamato 980742,6.371,1.0
37367,yamato 980744,72.98,1.0
37368,yamato 980745,20.476,1.0
37370,yamato 980747,55.352,1.0
37375,yamato 980752,12.148,1.0
37379,yamato 980756,34.357,1.0
37381,yamato 980758,35.532,1.0
37382,yamato 980759,8.661,1.0
37385,yamato 980762,17.667,1.0
37386,yamato 980763,5.876,1.0
37391,yamato 980768,6.408,1.0
37394,yamato 980771,42.763,1.0
37405,yamato 980782,39.007,1.0
37407,yamato 980784,6.902,1.0
37410,yamato 980787,5.553,1.0
37412,yamato 980789,5.136,1.0
37414,yamato 980791,18.196,1.0
37415,yamato 980792,20.483,1.0
37419,yamato 980796,6.935,1.0
37422,yamato 980799,29.114,1.0
37423,yamato 980800,8.82,1.0
37425,yamato 980802,8.609,1.0
37427,yamato 980804,5.508,1.0
37428,yamato 980805,59.17,1.0
37429,yamato 980806,13.341,1.0
37837,yamato 981215,5.75,1.0
37430,yamato 980807,29.59,1.0
37431,yamato 980808,10.505,1.0
37432,yamato 980809,18.365,1.0
37433,yamato 980810,27.467,1.0
37434,yamato 980811,227.01,2.0
37437,yamato 980814,12.976,1.0
37438,yamato 980815,25.932,1.0
37439,yamato 980816,8.789,1.0
37440,yamato 980817,151.07,2.0
37444,yamato 980821,8.121,1.0
37446,yamato 980823,19.108,1.0
37447,yamato 980824,14.218,1.0
37457,yamato 980834,5.796,1.0
37459,yamato 980836,9.184,1.0
37462,yamato 980839,21.002,1.0
37464,yamato 980841,44.861,1.0
37467,yamato 980844,39.569,1.0
37470,yamato 980847,10.439,1.0
37473,yamato 980850,7.851,1.0
37475,yamato 980852,196.91,2.0
37476,yamato 980853,130.31,2.0
37478,yamato 980855,6.936,1.0
37483,yamato 980860,25.854,1.0
37484,yamato 980861,109.82,2.0
37489,yamato 980866,17.663,1.0
37496,yamato 980873,81.29,1.0
37498,yamato 980875,7.335,1.0
37499,yamato 980876,13.429,1.0
37500,yamato 980877,10.153,1.0
37501,yamato 980878,8.207,1.0
37502,yamato 980879,9.033,1.0
37504,yamato 980881,9.04,1.0
37506,yamato 980883,6.71,1.0
37508,yamato 980885,12.753,1.0
37510,yamato 980887,8.899,1.0
37512,yamato 980889,6.472,1.0
37514,yamato 980891,15.97,1.0
37516,yamato 980893,8.971,1.0
37526,yamato 980903,180.74,2.0
37527,yamato 980904,5.852,1.0
37540,yamato 980917,81.01,1.0
37541,yamato 980918,24.696,1.0
37545,yamato 980922,11.563,1.0
37547,yamato 980924,10.063,1.0
37549,yamato 980926,8.956,1.0
37550,yamato 980927,70.82,1.0
37557,yamato 980934,6.384,1.0
37566,yamato 980943,32.618,1.0
37570,yamato 980947,10.289,1.0
37571,yamato 980948,110.32,2.0
37591,yamato 980968,10.156,1.0
37598,yamato 980975,7.789,1.0
37599,yamato 980976,7.78,1.0
37600,yamato 980977,6.677,1.0
37620,yamato 980997,12.985,1.0
37621,yamato 980998,5.435,1.0
37629,yamato 981006,203.15,2.0
37630,yamato 981007,7.832,1.0
37632,yamato 981009,11.929,1.0
37637,yamato 981014,20.565,1.0
37638,yamato 981015,7.984,1.0
37643,yamato 981020,7.556,1.0
37644,yamato 981021,186.32,2.0
37645,yamato 981022,21.686,1.0
37646,yamato 981023,72.92,1.0
37647,yamato 981024,40.177,1.0
37648,yamato 981025,22.233,1.0
37649,yamato 981026,8.203,1.0
37650,yamato 981027,5.647,1.0
30342,yamato 981031,185.8,2.0
37654,yamato 981032,9.899,1.0
37655,yamato 981033,168.1,2.0
37658,yamato 981036,237.87,2.0
37659,yamato 981037,6.843,1.0
37662,yamato 981040,6.412,1.0
37664,yamato 981042,66.13,1.0
37666,yamato 981044,5.076,1.0
37667,yamato 981045,9.011,1.0
37680,yamato 981058,9.11,1.0
37689,yamato 981067,8.677,1.0
37691,yamato 981069,24.232,1.0
37692,yamato 981070,8.017,1.0
37700,yamato 981078,36.06,1.0
37702,yamato 981080,10.288,1.0
37703,yamato 981081,9.144,1.0
37704,yamato 981082,5.035,1.0
37708,yamato 981086,5.227,1.0
37712,yamato 981090,8.682,1.0
37737,yamato 981115,12.59,1.0
37738,yamato 981116,13.47,1.0
37742,yamato 981120,14.79,1.0
37743,yamato 981121,13.53,1.0
37745,yamato 981123,6.26,1.0
37752,yamato 981130,15.41,1.0
37754,yamato 981132,23.61,1.0
37755,yamato 981133,46.87,1.0
37756,yamato 981134,13.93,1.0
37757,yamato 981135,10.53,1.0
37761,yamato 981139,12.34,1.0
37762,yamato 981140,29.57,1.0
37765,yamato 981143,5.51,1.0
37766,yamato 981144,6.15,1.0
37770,yamato 981148,25.36,1.0
37771,yamato 981149,8.64,1.0
37772,yamato 981150,7.75,1.0
37781,yamato 981159,8.85,1.0
37784,yamato 981162,53.72,1.0
37785,yamato 981163,40.18,1.0
37786,yamato 981164,23.15,1.0
37787,yamato 981165,49.79,1.0
37788,yamato 981166,46.35,1.0
37789,yamato 981167,31.29,1.0
37791,yamato 981169,8.34,1.0
37795,yamato 981173,8.92,1.0
37796,yamato 981174,43.91,1.0
37797,yamato 981175,8.28,1.0
37798,yamato 981176,11.13,1.0
37808,yamato 981186,26.95,1.0
37810,yamato 981188,24.9,1.0
37811,yamato 981189,17.3,1.0
37817,yamato 981195,6.77,1.0
37840,yamato 981218,7.12,1.0
37841,yamato 981219,23.65,1.0
37843,yamato 981221,29.56,1.0
37844,yamato 981222,12.62,1.0
37845,yamato 981223,25.82,1.0
37846,yamato 981224,27.15,1.0
37847,yamato 981225,5.71,1.0
37851,yamato 981229,46.09,1.0
37854,yamato 981232,6.57,1.0
37855,yamato 981233,25.3,1.0
37856,yamato 981234,17.25,1.0
37857,yamato 981235,28.6,1.0
37858,yamato 981236,10.59,1.0
37859,yamato 981237,18.83,1.0
37860,yamato 981238,15.7,1.0
37867,yamato 981245,29.08,1.0
37868,yamato 981246,14.38,1.0
37869,yamato 981247,5.57,1.0
37874,yamato 981252,11.51,1.0
37875,yamato 981253,131.12,2.0
37878,yamato 981256,9.61,1.0
37888,yamato 981266,11.8,1.0
37890,yamato 981268,6.63,1.0
37893,yamato 981271,12.13,1.0
37896,yamato 981274,478.69,2.0
37897,yamato 981275,65.73,1.0
37899,yamato 981277,52.07,1.0
37900,yamato 981278,146.41,2.0
37902,yamato 981280,6.17,1.0
37904,yamato 981282,34.09,1.0
37905,yamato 981283,17.15,1.0
37907,yamato 981285,16.37,1.0
37908,yamato 981286,19.3,1.0
37910,yamato 981288,6.72,1.0
37912,yamato 981290,6.36,1.0
37921,yamato 981299,31.16,1.0
37923,yamato 981301,126.4,2.0
37924,yamato 981302,147.96,2.0
37925,yamato 981303,43.89,1.0
37926,yamato 981304,102.79,2.0
37927,yamato 981305,228.72,2.0
37929,yamato 981307,68.91,1.0
37930,yamato 981308,86.92,1.0
37931,yamato 981309,5.34,1.0
37940,yamato 981318,5.81,1.0
37941,yamato 981319,7.73,1.0
37943,yamato 981321,12.73,1.0
37948,yamato 981326,15.0,1.0
37949,yamato 981327,42.04,1.0
37955,yamato 981333,133.65,2.0
37959,yamato 981337,59.39,1.0
37960,yamato 981338,7.15,1.0
37968,yamato 981346,21.89,1.0
37972,yamato 981350,18.34,1.0
37973,yamato 981351,13.22,1.0
37981,yamato 981359,5.5,1.0
37983,yamato 981361,13.42,1.0
37988,yamato 981366,8.02,1.0
37991,yamato 981369,5.96,1.0
38002,yamato 981380,5.15,1.0
38003,yamato 981381,5.59,1.0
38015,yamato 981393,5.03,1.0
38020,yamato 981398,6.92,1.0
38021,yamato 981399,24.57,1.0
38027,yamato 981405,18.58,1.0
38034,yamato 981412,7.68,1.0
38035,yamato 981413,40.86,1.0
38036,yamato 981414,11.53,1.0
38037,yamato 981415,10.3,1.0
38038,yamato 981416,33.65,1.0
38039,yamato 981417,8.26,1.0
38040,yamato 981418,6.67,1.0
38041,yamato 981419,187.79,2.0
38042,yamato 981420,25.49,1.0
38047,yamato 981425,15.19,1.0
38050,yamato 981428,5.0,1.0
38058,yamato 981436,26.42,1.0
38059,yamato 981437,5.15,1.0
38060,yamato 981438,370.88,2.0
38063,yamato 981441,5.49,1.0
38064,yamato 981442,5.33,1.0
38071,yamato 981449,15.3,1.0
38075,yamato 981453,8.76,1.0
38077,yamato 981455,7.25,1.0
38078,yamato 981456,11.58,1.0
38079,yamato 981457,17.46,1.0
38082,yamato 981460,7.92,1.0
38085,yamato 981463,61.79,1.0
38091,yamato 981469,5.02,1.0
38093,yamato 981471,5.11,1.0
38096,yamato 981474,6.68,1.0
38097,yamato 981475,5.47,1.0
38102,yamato 981480,9.17,1.0
38111,yamato 981489,7.08,1.0
38112,yamato 981490,183.99,2.0
38115,yamato 981493,19.76,1.0
38116,yamato 981494,13.45,1.0
38117,yamato 981495,9.8,1.0
38118,yamato 981496,24.58,1.0
38119,yamato 981497,22.93,1.0
38120,yamato 981498,9.92,1.0
38121,yamato 981499,139.14,2.0
38124,yamato 981501,31.89,1.0
38125,yamato 981502,15.56,1.0
38126,yamato 981503,6.49,1.0
38127,yamato 981504,6.89,1.0
38128,yamato 981505,56.95,1.0
38130,yamato 981507,10.81,1.0
38133,yamato 981510,9.08,1.0
38136,yamato 981513,17.65,1.0
38137,yamato 981514,8.71,1.0
38138,yamato 981515,9.14,1.0
38139,yamato 981516,5.58,1.0
38145,yamato 981522,37.07,1.0
38146,yamato 981523,45.47,1.0
38148,yamato 981525,68.07,1.0
38149,yamato 981526,28.07,1.0
38150,yamato 981527,8.78,1.0
38153,yamato 981530,5.57,1.0
38159,yamato 981536,7.61,1.0
38162,yamato 981539,10.15,1.0
38163,yamato 981540,11.52,1.0
38168,yamato 981545,28.26,1.0
38170,yamato 981547,7.09,1.0
38171,yamato 981548,7.35,1.0
38172,yamato 981549,13.5,1.0
38173,yamato 981550,18.1,1.0
38174,yamato 981551,6.01,1.0
38176,yamato 981553,42.0,1.0
38177,yamato 981554,30.26,1.0
38179,yamato 981556,26.78,1.0
38181,yamato 981558,7.28,1.0
38186,yamato 981563,7.04,1.0
38198,yamato 981575,11.86,1.0
38199,yamato 981576,34.78,1.0
38204,yamato 981581,6.59,1.0
38205,yamato 981582,5.88,1.0
38207,yamato 981584,10.92,1.0
38208,yamato 981585,7.83,1.0
38209,yamato 981586,7.29,1.0
38211,yamato 981588,25.88,1.0
38214,yamato 981591,7.1,1.0
38216,yamato 981593,27.39,1.0
38217,yamato 981594,9.14,1.0
38218,yamato 981595,26.66,1.0
38220,yamato 981597,12.98,1.0
38221,yamato 981598,8.06,1.0
38223,yamato 981600,14.57,1.0
38224,yamato 981601,15.61,1.0
38225,yamato 981602,58.84,1.0
38226,yamato 981603,12.46,1.0
38227,yamato 981604,137.86,2.0
38228,yamato 981605,576.89,2.0
38229,yamato 981606,7.78,1.0
38230,yamato 981607,16.6,1.0
38236,yamato 981613,27.45,1.0
38238,yamato 981615,88.66,1.0
38239,yamato 981616,40.3,1.0
38240,yamato 981617,134.67,2.0
38242,yamato 981619,5.39,1.0
38244,yamato 981621,7.87,1.0
38247,yamato 981624,5.89,1.0
38248,yamato 981625,8.67,1.0
38250,yamato 981627,39.39,1.0
38252,yamato 981629,21.13,1.0
38253,yamato 981630,15.92,1.0
38254,yamato 981631,8.29,1.0
38255,yamato 981632,5.53,1.0
38256,yamato 981633,20.71,1.0
