latitude,longitude,hemisphere_ns,hemisphere_ew,location_quality,location_key
-76.22227,158.43047,south,east,valid,15230
-76.24369,158.21734,south,east,valid,15231
-76.22616,158.61317,south,east,valid,15232
-76.24984,158.20758,south,east,valid,15233
-76.21171,158.44122,south,east,valid,15234
-76.21964,158.3792,south,east,valid,15235
-76.21013,158.47461,south,east,valid,15236
-76.2173,158.40175,south,east,valid,15237
-76.2388,158.27019,south,east,valid,15238
-76.20809,158.49261,south,east,valid,15239
-76.2061,158.48433,south,east,valid,15240
-76.23599,158.2172,south,east,valid,15241
-76.22867,158.2662,south,east,valid,15242
-76.22305,158.35396,south,east,valid,15243
-76.24699,158.24228,south,east,valid,15244
-76.21547,158.40042,south,east,valid,15245
-76.22278,158.79288,south,east,valid,15246
-76.2233,158.35405,south,east,valid,15247
-76.20663,158.48102,south,east,valid,15248
-76.21805,158.81183,south,east,valid,15249
-76.22342,158.35226,south,east,valid,15250
-76.21321,158.44041,south,east,valid,15251
-76.23537,158.71484,south,east,valid,15252
-76.22062,158.37624,south,east,valid,15253
-76.23503,158.76036,south,east,valid,15254
-76.20921,158.47558,south,east,valid,15255
-76.20864,158.51051,south,east,valid,15256
-76.22141,158.67192,south,east,valid,15257
-76.21466,158.4273,south,east,valid,15258
-76.23843,158.28864,south,east,valid,15259
-76.20655,158.50946,south,east,valid,15260
-76.23302,158.27002,south,east,valid,15261
53.075,-105.84167,north,west,valid,15262
35.65306,-114.02437,north,west,valid,15263
35.64552,-114.03069,north,west,valid,15264
35.6464,-114.02849,north,west,valid,15265
35.64645,-114.02853,north,west,valid,15266
35.62705,-114.04336,north,west,valid,15267
35.62723,-114.04323,north,west,valid,15268
35.66185,-114.0271,north,west,valid,15269
35.66375,-114.02698,north,west,valid,15270
35.69732,-114.032,north,west,valid,15271
35.67947,-114.04338,north,west,valid,15272
35.6448,-114.03452,north,west,valid,15273
35.62682,-114.04373,north,west,valid,15274
35.69733,-114.06167,north,west,valid,15275
35.63333,-114.08333,north,west,valid,15276
35.64133,-114.09,north,west,valid,15277
35.647,-114.0955,north,west,valid,15278
35.65868,-114.02573,north,west,valid,15279
35.64,-114.03285,north,west,valid,15280
35.62453,-114.04688,north,west,valid,15281
32.0,-95.0,north,west,valid,15282
35.41667,-117.91667,north,west,valid,15283
40.25,-100.5,north,west,valid,15284
-30.71667,116.5,south,east,valid,15285
53.9329,-112.977,north,west,valid,15286
43.86667,-85.51667,north,west,valid,15287
25.58333,0.5,north,east,valid,15288
25.63333,0.53333,north,east,valid,15289
25.63333,0.5,north,east,valid,15290
-30.06667,128.98333,south,east,valid,15291
-30.06667,128.96667,south,east,valid,15292
-30.25,128.8,south,east,valid,15293
-30.15,128.8,south,east,valid,15294
-30.6,128.48333,south,east,valid,15295
-30.65,128.40833,south,east,valid,15296
-30.08333,128.81667,south,east,valid,15297
-30.31667,128.985,south,east,valid,15298
-30.32167,128.85,south,east,valid,15299
-30.21667,128.3,south,east,valid,15300
-30.5,128.5,south,east,valid,15301
-30.08333,128.91667,south,east,valid,15302
-30.08333,128.83333,south,east,valid,15303
-30.28667,128.635,south,east,valid,15304
-30.16667,129.0,south,east,valid,15305
-30.16667,128.91667,south,east,valid,15306
-30.51733,128.47617,south,east,valid,15307
-30.51667,128.45833,south,east,valid,15308
-30.06783,128.98483,south,east,valid,15309
-30.30283,128.52617,south,east,valid,15310
-30.30083,128.5255,south,east,valid,15311
-30.31833,128.38333,south,east,valid,15312
-30.28667,128.57333,south,east,valid,15313
-30.24833,128.63528,south,east,valid,15314
-30.31806,128.37333,south,east,valid,15315
-30.12367,128.8495,south,east,valid,15316
-23.17556,-69.71833,south,west,valid,15317
36.98667,-97.555,north,west,valid,15318
40.08333,-98.91667,north,west,valid,15319
39.45889,-4.3775,north,west,valid,15320
23.2925,-10.17483,north,west,valid,15321
23.39067,-9.94017,north,west,valid,15322
-34.66667,139.28333,south,east,valid,15323
33.53333,-99.61667,north,west,valid,15324
-21.98333,-69.61667,south,west,valid,15325
10.0,9.0,north,east,valid,15326
37.22222,-101.68139,north,west,valid,15327
31.9,-96.4,north,west,valid,15328
35.58333,-117.56667,north,west,valid,15329
38.51667,-107.83333,north,west,valid,15330
-23.87083,-67.17639,south,west,valid,15331
-32.87167,-64.22333,south,west,valid,15332
-13.12333,-42.2885,south,west,valid,15333
-39.85,-69.48333,south,west,valid,15334
35.3,-106.63333,north,west,valid,15335
-30.36667,126.01667,south,east,valid,15336
50.94,-96.99167,north,west,valid,15337
35.63333,-115.36667,north,west,valid,15338
35.65933,-115.37167,north,west,valid,15339
35.6717,-115.36722,north,west,valid,15340
35.68345,-115.34703,north,west,valid,15341
35.67298,-115.36717,north,west,valid,15342
35.68078,-115.34062,north,west,valid,15343
35.67405,-115.36807,north,west,valid,15344
35.6701,-115.37248,north,west,valid,15345
35.67725,-115.3566,north,west,valid,15346
35.67355,-115.35067,north,west,valid,15347
35.66594,-115.37081,north,west,valid,15348
-72.65333,160.30703,south,east,valid,15349
34.08333,-103.5,north,west,valid,15350
34.42222,-101.4975,north,west,valid,15351
41.65,-109.025,north,west,valid,15352
25.33333,-104.66667,north,west,valid,15353
-22.33333,118.0,south,east,valid,15354
34.065,-103.40833,north,west,valid,15355
37.11667,-101.6,north,west,valid,15356
37.08333,-101.6,north,west,valid,15357
50.28533,46.69967,north,east,valid,15358
35.76667,-102.95,north,west,valid,15359
-23.08333,14.715,south,east,valid,15360
34.86667,-98.95,north,west,valid,15361
33.78333,-103.56667,north,west,valid,15362
33.71667,-103.65,north,west,valid,15363
33.88333,-103.56667,north,west,valid,15364
34.21667,-103.28333,north,west,valid,15365
33.08333,-103.5,north,west,valid,15366
33.75,-103.13333,north,west,valid,15367
34.1,-103.48333,north,west,valid,15368
34.21667,-103.2,north,west,valid,15369
34.31667,-103.41667,north,west,valid,15370
34.11667,-103.56667,north,west,valid,15371
34.13333,-103.56667,north,west,valid,15372
33.81806,-103.20694,north,west,valid,15373
34.18333,-103.23333,north,west,valid,15374
34.15,-104.01667,north,west,valid,15375
33.8,-103.25,north,west,valid,15376
34.28333,-103.43333,north,west,valid,15377
33.78333,-103.55,north,west,valid,15378
34.08333,-103.61667,north,west,valid,15379
34.08333,-103.51667,north,west,valid,15380
34.3,-103.45,north,west,valid,15381
34.25,-103.51667,north,west,valid,15382
34.23333,-103.25,north,west,valid,15383
34.13333,-103.36667,north,west,valid,15384
33.61667,-103.45,north,west,valid,15385
34.21667,-103.35,north,west,valid,15386
33.88333,-103.7,north,west,valid,15387
34.3,-103.43333,north,west,valid,15388
34.41667,-103.58333,north,west,valid,15389
34.21667,-103.5,north,west,valid,15390
34.08333,-103.48333,north,west,valid,15391
34.18333,-103.43333,north,west,valid,15392
34.1,-103.58333,north,west,valid,15393
34.05,-103.5,north,west,valid,15394
33.63333,-103.16667,north,west,valid,15395
34.08333,-103.56667,north,west,valid,15396
33.66667,-103.41667,north,west,valid,15397
34.2,-103.23333,north,west,valid,15398
34.31667,-103.38333,north,west,valid,15399
34.28333,-103.28333,north,west,valid,15400
34.06667,-103.51667,north,west,valid,15401
34.13333,-103.53333,north,west,valid,15402
34.28333,-103.51667,north,west,valid,15403
34.09167,-103.50167,north,west,valid,15404
34.09167,-103.67667,north,west,valid,15405
33.95833,-103.93833,north,west,valid,15406
34.21667,-103.55,north,west,valid,15407
33.6,-103.3,north,west,valid,15408
34.05,-103.58333,north,west,valid,15409
33.995,-103.25,north,west,valid,15410
33.73883,-103.65,north,west,valid,15411
33.72217,-103.67333,north,west,valid,15412
34.18833,-103.94167,north,west,valid,15413
34.21667,-103.93333,north,west,valid,15414
34.21667,-103.13333,north,west,valid,15415
34.21667,-103.18333,north,west,valid,15416
33.736667,-103.623333,north,west,valid,15417
-15.0,135.0,south,east,valid,15418
34.82793,-118.1464,north,west,valid,15419
34.83333,-118.06667,north,west,valid,15420
14.6,-88.68333,north,west,valid,15421
30.81667,-97.05,north,west,valid,15422
30.05806,-96.65139,north,west,valid,15423
30.06667,-96.7,north,west,valid,15424
39.16667,-98.43333,north,west,valid,15425
46.78333,-108.56667,north,west,valid,15426
-29.8,148.63333,south,east,valid,15427
35.95,-104.2,north,west,valid,15428
20.0,50.0,north,east,valid,15429
34.3,-81.4,north,west,valid,15430
48.348,17.866,north,east,valid,15431
39.5,-85.5,north,west,valid,15432
38.61667,-102.71667,north,west,valid,15433
39.61667,-85.45,north,west,valid,15434
39.8,-105.5,north,west,valid,15435
32.13333,-111.13333,north,west,valid,15436
81.16667,-49.0,north,west,valid,15437
32.91667,-104.66667,north,west,valid,15438
34.75637,-114.23435,north,west,valid,15439
34.75635,-114.2343,north,west,valid,15440
34.75873,-114.23342,north,west,valid,15441
34.75078,-114.22717,north,west,valid,15442
34.74667,-114.21,north,west,valid,15443
30.26667,-4.66667,north,west,valid,15444
32.86583,-97.32306,north,west,valid,15445
40.71667,-90.41667,north,west,valid,15446
48.48333,3.58333,north,east,valid,15447
-21.19222,55.68639,south,east,valid,15448
27.0,-105.25,north,west,valid,15449
-23.826,-68.57217,south,west,valid,15450
-24.20333,-68.805,south,west,valid,15451
38.98333,-111.85,north,west,valid,15452
39.4,-100.4,north,west,valid,15453
66.8,28.45,north,east,valid,15454
40.91667,-111.66667,north,west,valid,15455
37.95,-85.78333,north,west,valid,15456
42.53333,-122.875,north,west,valid,15457
31.41667,-100.35,north,west,valid,15458
34.00056,-115.72972,north,west,valid,15459
-27.55861,-56.13444,south,west,valid,15460
-35.53333,-58.76667,south,west,valid,15461
-23.43333,-69.5,south,west,valid,15462
36.0,-119.0,north,west,valid,15463
23.48333,-104.36667,north,west,valid,15464
35.0,-112.0,north,west,valid,15465
32.16657,-111.11718,north,west,valid,15466
24.7,-99.08333,north,west,valid,15467
-25.575,-69.795,south,west,valid,15468
-25.446167,-69.858667,south,west,valid,15469
-25.447333,-69.860667,south,west,valid,15470
-25.445833,-69.8635,south,west,valid,15471
-25.446333,-69.855333,south,west,valid,15472
-25.4475,-69.851,south,west,valid,15473
-25.4485,-69.851833,south,west,valid,15474
-25.447667,-69.871833,south,west,valid,15475
-25.447667,-69.867333,south,west,valid,15476
-25.447833,-69.867333,south,west,valid,15477
-25.443167,-69.8955,south,west,valid,15478
-25.443833,-69.870333,south,west,valid,15479
-25.445,-69.870667,south,west,valid,15480
-25.4445,-69.867,south,west,valid,15481
-25.444167,-69.8715,south,west,valid,15482
-25.4435,-69.8745,south,west,valid,15483
-25.443,-69.875167,south,west,valid,15484
-25.4425,-69.874,south,west,valid,15485
-25.4415,-69.876167,south,west,valid,15486
-25.441667,-69.8735,south,west,valid,15487
-25.4425,-69.872167,south,west,valid,15488
-25.443,-69.871833,south,west,valid,15489
-25.44,-69.872333,south,west,valid,15490
-25.372,-69.8995,south,west,valid,15491
-25.4425,-69.871167,south,west,valid,15492
-25.442667,-69.871167,south,west,valid,15493
-25.441167,-69.871167,south,west,valid,15494
-25.441833,-69.871,south,west,valid,15495
-25.441833,-69.870333,south,west,valid,15496
-25.440333,-69.879,south,west,valid,15497
-25.4425,-69.877167,south,west,valid,15498
-25.440833,-69.868833,south,west,valid,15499
-25.440333,-69.868167,south,west,valid,15500
-25.439667,-69.879833,south,west,valid,15501
-25.4405,-69.880167,south,west,valid,15502
-25.439833,-69.880333,south,west,valid,15503
-25.441833,-69.881667,south,west,valid,15504
-25.371,-69.8975,south,west,valid,15505
-25.44,-69.884,south,west,valid,15506
-25.4395,-69.884,south,west,valid,15507
-25.444833,-69.881,south,west,valid,15508
-25.443167,-69.8825,south,west,valid,15509
-25.443667,-69.884,south,west,valid,15510
-25.4435,-69.866667,south,west,valid,15511
-25.442333,-69.864667,south,west,valid,15512
-25.443,-69.863667,south,west,valid,15513
-25.447333,-69.8835,south,west,valid,15514
-25.439333,-69.886333,south,west,valid,15515
-25.439667,-69.8865,south,west,valid,15516
-25.438667,-69.8865,south,west,valid,15517
-25.4395,-69.885833,south,west,valid,15518
-25.44,-69.88833,south,west,valid,15519
-25.44067,-69.86367,south,west,valid,15520
-25.43933,-69.8635,south,west,valid,15521
-25.43883,-69.85883,south,west,valid,15522
-25.449,-69.8815,south,west,valid,15523
-25.44933,-69.8815,south,west,valid,15524
-25.449,-69.88033,south,west,valid,15525
-25.4465,-69.88583,south,west,valid,15526
-25.44067,-69.86083,south,west,valid,15527
-25.42517,-69.69017,south,west,valid,15528
-25.58333,-69.78333,south,west,valid,15529
-33.33333,-66.38333,south,west,valid,15530
29.5,-98.5,north,west,valid,15531
-16.21667,-50.3,south,west,valid,15532
39.43,-99.995,north,west,valid,15533
40.81667,-102.25,north,west,valid,15534
30.13333,-102.15,north,west,valid,15535
40.43333,-98.06667,north,west,valid,15536
35.25,-106.5,north,west,valid,15537
35.93333,-91.63333,north,west,valid,15538
19.21667,-98.3,north,west,valid,15539
-26.21667,-48.6,south,west,valid,15540
24.46667,-103.35,north,west,valid,15541
-16.26667,-47.95,south,west,valid,15542
5.91667,-73.0,north,west,valid,15543
27.33333,-112.33333,north,west,valid,15544
-33.50944,-53.41083,south,west,valid,15545
24.5,-106.0,north,west,valid,15546
-21.55,-43.01667,south,west,valid,15547
41.76611,-8.58361,north,west,valid,15548
36.5,137.0,north,east,valid,15549
39.84433,-100.51,north,west,valid,15550
32.94889,-81.865,north,west,valid,15551
48.48333,44.81667,north,east,valid,15552
45.9835,105.75883,north,east,valid,15553
26.4455,15.5925,north,east,valid,15554
26.812,15.87467,north,east,valid,15555
26.42767,15.84833,north,east,valid,15556
27.13883,15.5475,north,east,valid,15557
26.8425,15.69183,north,east,valid,15558
24.297,18.41433,north,east,valid,15559
24.4,81.88333,north,east,valid,15560
35.16667,-88.18333,north,west,valid,15561
40.86217,-118.54167,north,west,valid,15562
37.52392,-98.62993,north,west,valid,15563
20.51667,56.66667,north,east,valid,15564
20.97183,56.878,north,east,valid,15565
20.979,57.162,north,east,valid,15566
20.796,57.208,north,east,valid,15567
20.996,57.32583,north,east,valid,15568
20.927,57.2855,north,east,valid,15569
20.95233,57.3045,north,east,valid,15570
20.9805,57.319,north,east,valid,15571
20.9915,57.307,north,east,valid,15572
20.992,57.30583,north,east,valid,15573
21.00333,57.2885,north,east,valid,15574
20.9825,57.31483,north,east,valid,15575
20.9655,57.32083,north,east,valid,15576
21.01983,57.29817,north,east,valid,15577
21.048,57.28667,north,east,valid,15578
20.97867,57.32717,north,east,valid,15579
20.96833,57.31733,north,east,valid,15580
20.551,57.14433,north,east,valid,15581
20.68267,57.179,north,east,valid,15582
20.69433,57.1605,north,east,valid,15583
21.05233,57.28567,north,east,valid,15584
21.07183,57.26617,north,east,valid,15585
21.09033,57.24733,north,east,valid,15586
21.11533,57.22117,north,east,valid,15587
21.02183,57.24667,north,east,valid,15588
21.0585,57.27283,north,east,valid,15589
20.9675,57.3235,north,east,valid,15590
21.06567,57.2245,north,east,valid,15591
21.08483,57.05517,north,east,valid,15592
20.82583,57.19933,north,east,valid,15593
21.051,57.2765,north,east,valid,15594
21.054,57.27683,north,east,valid,15595
20.99667,57.29117,north,east,valid,15596
21.06517,57.28167,north,east,valid,15597
20.67367,57.18,north,east,valid,15598
20.66583,57.18633,north,east,valid,15599
21.06917,57.289,north,east,valid,15600
21.06817,57.281,north,east,valid,15601
21.05694,57.27639,north,east,valid,15602
21.06361,57.27139,north,east,valid,15603
21.07556,57.25722,north,east,valid,15604
20.72306,57.12528,north,east,valid,15605
20.93667,57.26111,north,east,valid,15606
21.06083,57.27194,north,east,valid,15607
21.04361,57.0175,north,east,valid,15608
20.82333,57.08528,north,east,valid,15609
20.93833,56.87722,north,east,valid,15610
21.00917,56.98694,north,east,valid,15611
20.98067,57.30217,north,east,valid,15612
20.97583,57.323,north,east,valid,15613
20.974,57.32083,north,east,valid,15614
21.011,57.32067,north,east,valid,15615
21.015,57.338,north,east,valid,15616
20.98283,57.33483,north,east,valid,15617
20.9735,57.305,north,east,valid,15618
20.53,56.67167,north,east,valid,15619
21.06167,57.32667,north,east,valid,15620
20.45667,56.65667,north,east,valid,15621
20.54167,56.67833,north,east,valid,15622
20.98,57.31833,north,east,valid,15623
20.50667,56.655,north,east,valid,15624
21.06,57.29,north,east,valid,15625
20.58167,56.79833,north,east,valid,15626
21.0,57.31,north,east,valid,15627
21.035,57.26806,north,east,valid,15628
20.53167,56.67667,north,east,valid,15629
20.04333,57.27833,north,east,valid,15630
21.32667,57.17833,north,east,valid,15631
20.819,57.33967,north,east,valid,15632
20.77517,57.28167,north,east,valid,15633
20.819,57.26367,north,east,valid,15634
20.63817,57.169,north,east,valid,15635
20.6515,57.169,north,east,valid,15636
20.6275,57.16433,north,east,valid,15637
20.6845,57.14067,north,east,valid,15638
20.7325,57.122,north,east,valid,15639
21.01183,57.33,north,east,valid,15640
21.004,57.31867,north,east,valid,15641
21.05183,57.26967,north,east,valid,15642
21.06833,57.27,north,east,valid,15643
20.71,57.02167,north,east,valid,15644
20.32,57.23167,north,east,valid,15645
20.53,56.665,north,east,valid,15646
20.88167,57.2,north,east,valid,15647
21.0,57.32,north,east,valid,15648
21.16667,56.66667,north,east,valid,15649
21.17017,56.68283,north,east,valid,15650
21.09917,57.09117,north,east,valid,15651
20.99115,57.33877,north,east,valid,15652
21.12307,56.98238,north,east,valid,15653
21.10912,56.9335,north,east,valid,15654
21.1454,56.7875,north,east,valid,15655
21.14493,56.80587,north,east,valid,15656
20.6157,57.16318,north,east,valid,15657
20.82752,57.30552,north,east,valid,15658
21.05303,57.26272,north,east,valid,15659
20.935,57.01167,north,east,valid,15660
20.98333,57.32667,north,east,valid,15661
21.01833,57.31333,north,east,valid,15662
21.05833,57.29167,north,east,valid,15663
20.54167,56.68833,north,east,valid,15664
20.92667,57.255,north,east,valid,15665
21.06667,57.31667,north,east,valid,15666
21.085,57.28,north,east,valid,15667
20.99,57.30667,north,east,valid,15668
20.985,57.29667,north,east,valid,15669
21.04333,57.29667,north,east,valid,15670
21.06,57.265,north,east,valid,15671
21.04667,57.255,north,east,valid,15672
20.46,56.675,north,east,valid,15673
20.54167,56.68,north,east,valid,15674
20.53667,56.68333,north,east,valid,15675
20.99833,57.32167,north,east,valid,15676
21.00333,57.315,north,east,valid,15677
21.00333,57.32167,north,east,valid,15678
21.00833,57.31,north,east,valid,15679
21.07,57.31333,north,east,valid,15680
21.02,57.28167,north,east,valid,15681
21.00833,57.0,north,east,valid,15682
21.00667,57.32167,north,east,valid,15683
20.98,57.33333,north,east,valid,15684
21.08833,57.29167,north,east,valid,15685
20.99833,57.315,north,east,valid,15686
21.09,56.915,north,east,valid,15687
21.00333,57.31833,north,east,valid,15688
21.07,57.27,north,east,valid,15689
21.06831,57.31564,north,east,valid,15690
20.99867,57.29467,north,east,valid,15691
21.03364,57.32064,north,east,valid,15692
21.06481,57.27356,north,east,valid,15693
21.06636,57.26758,north,east,valid,15694
21.07128,57.10175,north,east,valid,15695
21.18372,57.21008,north,east,valid,15696
21.18697,57.20867,north,east,valid,15697
21.20769,57.21136,north,east,valid,15698
21.06289,57.31561,north,east,valid,15699
21.04264,57.29767,north,east,valid,15700
21.05703,57.29972,north,east,valid,15701
21.00742,57.26658,north,east,valid,15702
21.04833,57.30917,north,east,valid,15703
21.05158,57.31144,north,east,valid,15704
21.04636,57.31033,north,east,valid,15705
21.03908,57.31017,north,east,valid,15706
21.03858,57.29383,north,east,valid,15707
20.99203,57.31992,north,east,valid,15708
21.03722,57.29019,north,east,valid,15709
21.03692,57.28989,north,east,valid,15710
21.038,57.29283,north,east,valid,15711
21.05172,57.23795,north,east,valid,15712
20.99872,57.325,north,east,valid,15713
21.0675,57.2722,north,east,valid,15714
21.065717,57.263583,north,east,valid,15715
21.01717,57.32033,north,east,valid,15716
20.09,56.7029,north,east,valid,15717
20.09,56.72048,north,east,valid,15718
20.07,56.72373,north,east,valid,15719
21.03703,57.32685,north,east,valid,15720
20.98353,57.20102,north,east,valid,15721
21.02018,57.21147,north,east,valid,15722
21.02063,57.2131,north,east,valid,15723
21.16788,56.54137,north,east,valid,15724
21.10517,56.9963,north,east,valid,15725
20.57318,57.32333,north,east,valid,15726
20.966,57.3255,north,east,valid,15727
21.01333,57.31833,north,east,valid,15728
20.99333,57.28,north,east,valid,15729
21.05517,57.2975,north,east,valid,15730
21.06445,57.29923,north,east,valid,15731
20.573,56.70257,north,east,valid,15732
21.04833,57.25833,north,east,valid,15733
20.995,57.325,north,east,valid,15734
20.54817,56.67931,north,east,valid,15735
20.72112,57.1269,north,east,valid,15736
20.1762,56.51983,north,east,valid,15737
20.47633,57.36013,north,east,valid,15738
20.51485,57.27738,north,east,valid,15739
20.56455,57.17792,north,east,valid,15740
20.56945,57.32167,north,east,valid,15741
20.5877,57.09752,north,east,valid,15742
20.60242,57.37903,north,east,valid,15743
20.86333,56.20333,north,east,valid,15744
20.96595,57.32455,north,east,valid,15745
20.96597,57.3257,north,east,valid,15746
20.8635,56.2035,north,east,valid,15747
21.03578,57.32825,north,east,valid,15748
21.03963,57.31085,north,east,valid,15749
21.043,57.34307,north,east,valid,15750
21.06262,57.2738,north,east,valid,15751
21.06262,57.27422,north,east,valid,15752
21.06528,57.2804,north,east,valid,15753
21.06722,57.28345,north,east,valid,15754
21.06963,57.29123,north,east,valid,15755
21.07087,57.31117,north,east,valid,15756
21.07102,57.29485,north,east,valid,15757
21.0835,57.25275,north,east,valid,15758
20.004,56.76202,north,east,valid,15759
20.19485,57.2022,north,east,valid,15760
20.20125,56.96143,north,east,valid,15761
20.29502,56.50755,north,east,valid,15762
20.33168,57.2474,north,east,valid,15763
20.03577,57.22038,north,east,valid,15764
20.36858,56.88668,north,east,valid,15765
20.40277,57.0374,north,east,valid,15766
20.41437,57.06578,north,east,valid,15767
20.42087,57.35927,north,east,valid,15768
20.42422,56.56185,north,east,valid,15769
20.42742,57.10297,north,east,valid,15770
20.43342,56.58717,north,east,valid,15771
20.44247,57.23295,north,east,valid,15772
20.48407,56.9429,north,east,valid,15773
20.4853,57.21425,north,east,valid,15774
20.48933,57.40063,north,east,valid,15775
20.49042,57.39355,north,east,valid,15776
20.49133,57.36952,north,east,valid,15777
20.4935,57.25187,north,east,valid,15778
20.06035,56.94918,north,east,valid,15779
20.06255,56.95327,north,east,valid,15780
20.50052,57.27052,north,east,valid,15781
20.50222,57.37372,north,east,valid,15782
20.50772,57.15127,north,east,valid,15783
20.51168,57.31843,north,east,valid,15784
20.51322,57.36757,north,east,valid,15785
20.51677,57.3651,north,east,valid,15786
20.52627,57.38598,north,east,valid,15787
20.53975,57.30675,north,east,valid,15788
20.54182,57.19892,north,east,valid,15789
20.54373,57.1285,north,east,valid,15790
20.55362,57.32433,north,east,valid,15791
20.55617,57.31,north,east,valid,15792
20.55683,56.8474,north,east,valid,15793
20.56093,57.3326,north,east,valid,15794
20.56233,57.37607,north,east,valid,15795
20.56275,57.2857,north,east,valid,15796
20.56565,57.3583,north,east,valid,15797
20.568,57.37422,north,east,valid,15798
20.57268,57.36938,north,east,valid,15799
20.57935,57.1848,north,east,valid,15800
20.57965,57.18483,north,east,valid,15801
20.58103,57.40295,north,east,valid,15802
20.5828,57.36067,north,east,valid,15803
20.58298,57.3165,north,east,valid,15804
20.58747,57.35292,north,east,valid,15805
20.59093,57.19753,north,east,valid,15806
20.59637,57.16163,north,east,valid,15807
20.5989,57.02047,north,east,valid,15808
20.59958,57.37525,north,east,valid,15809
20.60063,57.15925,north,east,valid,15810
20.60505,57.32175,north,east,valid,15811
20.61327,57.33912,north,east,valid,15812
20.6227,56.94792,north,east,valid,15813
20.6361,57.2141,north,east,valid,15814
20.66843,57.15937,north,east,valid,15815
20.63642,57.28727,north,east,valid,15816
20.69528,57.18323,north,east,valid,15817
20.69617,57.1949,north,east,valid,15818
20.70653,57.18392,north,east,valid,15819
20.70713,57.18317,north,east,valid,15820
20.72205,57.21013,north,east,valid,15821
20.72628,57.15972,north,east,valid,15822
20.72777,57.18842,north,east,valid,15823
20.72918,57.189,north,east,valid,15824
20.76885,57.26002,north,east,valid,15825
20.78667,57.21405,north,east,valid,15826
20.79028,57.19408,north,east,valid,15827
20.8131,57.33018,north,east,valid,15828
20.94495,57.35585,north,east,valid,15829
20.10017,56.83775,north,east,valid,15830
20.16658,57.07545,north,east,valid,15831
21.26172,57.17887,north,east,valid,15832
21.04455,57.2735,north,east,valid,15833
21.0626,57.31252,north,east,valid,15834
21.0,57.2,north,east,valid,15835
20.99245,57.3233,north,east,valid,15836
21.04753,57.31763,north,east,valid,15837
21.11363,56.81103,north,east,valid,15838
21.0689,57.31327,north,east,valid,15839
21.00295,57.32363,north,east,valid,15840
20.52693,57.13433,north,east,valid,15841
20.5274,57.13517,north,east,valid,15842
21.00382,57.26387,north,east,valid,15843
21.07544,57.14703,north,east,valid,15844
20.6004,57.16395,north,east,valid,15845
20.60342,57.16427,north,east,valid,15846
20.60837,57.16007,north,east,valid,15847
21.04395,56.965,north,east,valid,15848
21.00987,57.03862,north,east,valid,15849
20.79367,57.17375,north,east,valid,15850
20.99838,57.31972,north,east,valid,15851
20.79087,57.18352,north,east,valid,15852
21.06858,57.30132,north,east,valid,15853
21.006556,57.334417,north,east,valid,15854
21.05613,57.29243,north,east,valid,15855
21.0596,57.28343,north,east,valid,15856
21.06242,57.2758,north,east,valid,15857
21.06985,57.26393,north,east,valid,15858
20.59833,57.16323,north,east,valid,15859
21.00825,57.3327,north,east,valid,15860
21.00295,57.32738,north,east,valid,15861
21.06417,57.29887,north,east,valid,15862
20.92767,57.28233,north,east,valid,15863
21.2,57.1,north,east,valid,15864
21.00167,57.31167,north,east,valid,15865
20.61167,56.755,north,east,valid,15866
20.68,56.815,north,east,valid,15867
21.01167,57.31167,north,east,valid,15868
21.01333,57.315,north,east,valid,15869
21.005,57.31167,north,east,valid,15870
20.995,57.32667,north,east,valid,15871
20.99833,57.31167,north,east,valid,15872
21.09,57.25833,north,east,valid,15873
21.075,57.26333,north,east,valid,15874
21.09833,57.27833,north,east,valid,15875
21.06,57.29667,north,east,valid,15876
20.99667,57.33,north,east,valid,15877
20.99667,57.31667,north,east,valid,15878
21.005,57.325,north,east,valid,15879
20.53578,56.6709,north,east,valid,15880
20.5429,56.63808,north,east,valid,15881
21.07694,57.26972,north,east,valid,15882
20.52808,56.6753,north,east,valid,15883
20.06413,56.5339,north,east,valid,15884
21.00345,57.15368,north,east,valid,15885
20.91022,56.90228,north,east,valid,15886
20.91422,56.8861,north,east,valid,15887
20.91212,56.84697,north,east,valid,15888
21.00572,57.03185,north,east,valid,15889
20.0093,56.50733,north,east,valid,15890
20.04303,56.57788,north,east,valid,15891
20.27962,56.50845,north,east,valid,15892
20.26508,56.503,north,east,valid,15893
20.884,56.99377,north,east,valid,15894
20.92243,56.88685,north,east,valid,15895
20.86885,56.66468,north,east,valid,15896
20.84918,56.94902,north,east,valid,15897
21.01332,57.09173,north,east,valid,15898
21.26852,57.31615,north,east,valid,15899
20.93015,57.14505,north,east,valid,15900
20.92558,57.12225,north,east,valid,15901
21.08477,57.27598,north,east,valid,15902
21.08453,57.29322,north,east,valid,15903
21.05525,57.26902,north,east,valid,15904
21.07652,57.29588,north,east,valid,15905
21.0769,57.29693,north,east,valid,15906
21.05525,57.25815,north,east,valid,15907
21.06637,57.2648,north,east,valid,15908
21.08908,57.27265,north,east,valid,15909
21.09352,57.27558,north,east,valid,15910
21.09807,57.28043,north,east,valid,15911
21.08997,57.29492,north,east,valid,15912
21.09905,57.26767,north,east,valid,15913
20.545,56.67417,north,east,valid,15914
20.55157,56.68308,north,east,valid,15915
20.55088,56.68353,north,east,valid,15916
20.54122,56.68055,north,east,valid,15917
20.53877,56.67408,north,east,valid,15918
20.5318,56.6687,north,east,valid,15919
20.53217,56.67183,north,east,valid,15920
